,index,study_id,item_id,tester_id,tester_display_name,tester_quality_grade_x,class,fix_n_mean,fix_n_median,fix_n_var,fix_n_std,fix_n_max,fix_n_min,fix_n_sum,fix_x_mean,fix_x_median,fix_x_var,fix_x_std,fix_x_max,fix_x_min,fix_x_sum,fix_y_mean,fix_y_median,fix_y_var,fix_y_std,fix_y_max,fix_y_min,fix_y_sum,fix_dx_mean,fix_dx_median,fix_dx_var,fix_dx_std,fix_dx_max,fix_dx_min,fix_dx_sum,fix_dy_mean,fix_dy_median,fix_dy_var,fix_dy_std,fix_dy_max,fix_dy_min,fix_dy_sum,fix_deuclidean_mean,fix_deuclidean_median,fix_deuclidean_var,fix_deuclidean_std,fix_deuclidean_max,fix_deuclidean_min,fix_deuclidean_sum,fix_duration_mean,fix_duration_median,fix_duration_var,fix_duration_std,fix_duration_max,fix_duration_min,fix_duration_sum,fix_dtime_mean,fix_dtime_median,fix_dtime_var,fix_dtime_std,fix_dtime_max,fix_dtime_min,fix_dtime_sum,fix_speed_x_mean,fix_speed_x_median,fix_speed_x_var,fix_speed_x_std,fix_speed_x_max,fix_speed_x_min,fix_speed_x_sum,fix_speed_y_mean,fix_speed_y_median,fix_speed_y_var,fix_speed_y_std,fix_speed_y_max,fix_speed_y_min,fix_speed_y_sum,fix_speed_euclidean_mean,fix_speed_euclidean_median,fix_speed_euclidean_var,fix_speed_euclidean_std,fix_speed_euclidean_max,fix_speed_euclidean_min,fix_speed_euclidean_sum,fix_acc_x_mean,fix_acc_x_median,fix_acc_x_var,fix_acc_x_std,fix_acc_x_max,fix_acc_x_min,fix_acc_x_sum,fix_acc_y_mean,fix_acc_y_median,fix_acc_y_var,fix_acc_y_std,fix_acc_y_max,fix_acc_y_min,fix_acc_y_sum,fix_acc_euclidean_mean,fix_acc_euclidean_median,fix_acc_euclidean_var,fix_acc_euclidean_std,fix_acc_euclidean_max,fix_acc_euclidean_min,fix_acc_euclidean_sum,fix_bbox_area,fix_max_deviation_x,fix_max_deviation_y,fix_max_deviation_euclidean,tester_quality_grade_y,gaze_n_mean,gaze_n_median,gaze_n_var,gaze_n_std,gaze_n_max,gaze_n_min,gaze_n_sum,gaze_x_mean,gaze_x_median,gaze_x_var,gaze_x_std,gaze_x_max,gaze_x_min,gaze_x_sum,gaze_y_mean,gaze_y_median,gaze_y_var,gaze_y_std,gaze_y_max,gaze_y_min,gaze_y_sum,gaze_dx_mean,gaze_dx_median,gaze_dx_var,gaze_dx_std,gaze_dx_max,gaze_dx_min,gaze_dx_sum,gaze_dy_mean,gaze_dy_median,gaze_dy_var,gaze_dy_std,gaze_dy_max,gaze_dy_min,gaze_dy_sum,gaze_deuclidean_mean,gaze_deuclidean_median,gaze_deuclidean_var,gaze_deuclidean_std,gaze_deuclidean_max,gaze_deuclidean_min,gaze_deuclidean_sum,gaze_time_mean,gaze_time_median,gaze_time_var,gaze_time_std,gaze_time_max,gaze_time_min,gaze_time_sum,gaze_dtime_mean,gaze_dtime_median,gaze_dtime_var,gaze_dtime_std,gaze_dtime_max,gaze_dtime_min,gaze_dtime_sum,gaze_speed_x_mean,gaze_speed_x_median,gaze_speed_x_var,gaze_speed_x_std,gaze_speed_x_max,gaze_speed_x_min,gaze_speed_x_sum,gaze_speed_y_mean,gaze_speed_y_median,gaze_speed_y_var,gaze_speed_y_std,gaze_speed_y_max,gaze_speed_y_min,gaze_speed_y_sum,gaze_speed_euclidean_mean,gaze_speed_euclidean_median,gaze_speed_euclidean_var,gaze_speed_euclidean_std,gaze_speed_euclidean_max,gaze_speed_euclidean_min,gaze_speed_euclidean_sum,gaze_acc_x_mean,gaze_acc_x_median,gaze_acc_x_var,gaze_acc_x_std,gaze_acc_x_max,gaze_acc_x_min,gaze_acc_x_sum,gaze_acc_y_mean,gaze_acc_y_median,gaze_acc_y_var,gaze_acc_y_std,gaze_acc_y_max,gaze_acc_y_min,gaze_acc_y_sum,gaze_acc_euclidean_mean,gaze_acc_euclidean_median,gaze_acc_euclidean_var,gaze_acc_euclidean_std,gaze_acc_euclidean_max,gaze_acc_euclidean_min,gaze_acc_euclidean_sum,gaze_bbox_area,gaze_max_deviation_x,gaze_max_deviation_y,gaze_max_deviation_euclidean,subj_fix_n_mean,subj_fix_n_median,subj_fix_n_var,subj_fix_n_std,subj_fix_n_max,subj_fix_n_min,subj_fix_n_sum,subj_fix_x_mean,subj_fix_x_median,subj_fix_x_var,subj_fix_x_std,subj_fix_x_max,subj_fix_x_min,subj_fix_x_sum,subj_fix_y_mean,subj_fix_y_median,subj_fix_y_var,subj_fix_y_std,subj_fix_y_max,subj_fix_y_min,subj_fix_y_sum,subj_fix_dx_mean,subj_fix_dx_median,subj_fix_dx_var,subj_fix_dx_std,subj_fix_dx_max,subj_fix_dx_min,subj_fix_dx_sum,subj_fix_dy_mean,subj_fix_dy_median,subj_fix_dy_var,subj_fix_dy_std,subj_fix_dy_max,subj_fix_dy_min,subj_fix_dy_sum,subj_fix_deuclidean_mean,subj_fix_deuclidean_median,subj_fix_deuclidean_var,subj_fix_deuclidean_std,subj_fix_deuclidean_max,subj_fix_deuclidean_min,subj_fix_deuclidean_sum,subj_fix_duration_mean,subj_fix_duration_median,subj_fix_duration_var,subj_fix_duration_std,subj_fix_duration_max,subj_fix_duration_min,subj_fix_duration_sum,subj_fix_dtime_mean,subj_fix_dtime_median,subj_fix_dtime_var,subj_fix_dtime_std,subj_fix_dtime_max,subj_fix_dtime_min,subj_fix_dtime_sum,subj_fix_speed_x_mean,subj_fix_speed_x_median,subj_fix_speed_x_var,subj_fix_speed_x_std,subj_fix_speed_x_max,subj_fix_speed_x_min,subj_fix_speed_x_sum,subj_fix_speed_y_mean,subj_fix_speed_y_median,subj_fix_speed_y_var,subj_fix_speed_y_std,subj_fix_speed_y_max,subj_fix_speed_y_min,subj_fix_speed_y_sum,subj_fix_speed_euclidean_mean,subj_fix_speed_euclidean_median,subj_fix_speed_euclidean_var,subj_fix_speed_euclidean_std,subj_fix_speed_euclidean_max,subj_fix_speed_euclidean_min,subj_fix_speed_euclidean_sum,subj_fix_acc_x_mean,subj_fix_acc_x_median,subj_fix_acc_x_var,subj_fix_acc_x_std,subj_fix_acc_x_max,subj_fix_acc_x_min,subj_fix_acc_x_sum,subj_fix_acc_y_mean,subj_fix_acc_y_median,subj_fix_acc_y_var,subj_fix_acc_y_std,subj_fix_acc_y_max,subj_fix_acc_y_min,subj_fix_acc_y_sum,subj_fix_acc_euclidean_mean,subj_fix_acc_euclidean_median,subj_fix_acc_euclidean_var,subj_fix_acc_euclidean_std,subj_fix_acc_euclidean_max,subj_fix_acc_euclidean_min,subj_fix_acc_euclidean_sum,subj_fix_bbox_area,subj_fix_max_deviation_x,subj_fix_max_deviation_y,subj_fix_max_deviation_euclidean,subj_gaze_n_mean,subj_gaze_n_median,subj_gaze_n_var,subj_gaze_n_std,subj_gaze_n_max,subj_gaze_n_min,subj_gaze_n_sum,subj_gaze_x_mean,subj_gaze_x_median,subj_gaze_x_var,subj_gaze_x_std,subj_gaze_x_max,subj_gaze_x_min,subj_gaze_x_sum,subj_gaze_y_mean,subj_gaze_y_median,subj_gaze_y_var,subj_gaze_y_std,subj_gaze_y_max,subj_gaze_y_min,subj_gaze_y_sum,subj_gaze_dx_mean,subj_gaze_dx_median,subj_gaze_dx_var,subj_gaze_dx_std,subj_gaze_dx_max,subj_gaze_dx_min,subj_gaze_dx_sum,subj_gaze_dy_mean,subj_gaze_dy_median,subj_gaze_dy_var,subj_gaze_dy_std,subj_gaze_dy_max,subj_gaze_dy_min,subj_gaze_dy_sum,subj_gaze_deuclidean_mean,subj_gaze_deuclidean_median,subj_gaze_deuclidean_var,subj_gaze_deuclidean_std,subj_gaze_deuclidean_max,subj_gaze_deuclidean_min,subj_gaze_deuclidean_sum,subj_gaze_time_mean,subj_gaze_time_median,subj_gaze_time_var,subj_gaze_time_std,subj_gaze_time_max,subj_gaze_time_min,subj_gaze_time_sum,subj_gaze_dtime_mean,subj_gaze_dtime_median,subj_gaze_dtime_var,subj_gaze_dtime_std,subj_gaze_dtime_max,subj_gaze_dtime_min,subj_gaze_dtime_sum,subj_gaze_speed_x_mean,subj_gaze_speed_x_median,subj_gaze_speed_x_var,subj_gaze_speed_x_std,subj_gaze_speed_x_max,subj_gaze_speed_x_min,subj_gaze_speed_x_sum,subj_gaze_speed_y_mean,subj_gaze_speed_y_median,subj_gaze_speed_y_var,subj_gaze_speed_y_std,subj_gaze_speed_y_max,subj_gaze_speed_y_min,subj_gaze_speed_y_sum,subj_gaze_speed_euclidean_mean,subj_gaze_speed_euclidean_median,subj_gaze_speed_euclidean_var,subj_gaze_speed_euclidean_std,subj_gaze_speed_euclidean_max,subj_gaze_speed_euclidean_min,subj_gaze_speed_euclidean_sum,subj_gaze_acc_x_mean,subj_gaze_acc_x_median,subj_gaze_acc_x_var,subj_gaze_acc_x_std,subj_gaze_acc_x_max,subj_gaze_acc_x_min,subj_gaze_acc_x_sum,subj_gaze_acc_y_mean,subj_gaze_acc_y_median,subj_gaze_acc_y_var,subj_gaze_acc_y_std,subj_gaze_acc_y_max,subj_gaze_acc_y_min,subj_gaze_acc_y_sum,subj_gaze_acc_euclidean_mean,subj_gaze_acc_euclidean_median,subj_gaze_acc_euclidean_var,subj_gaze_acc_euclidean_std,subj_gaze_acc_euclidean_max,subj_gaze_acc_euclidean_min,subj_gaze_acc_euclidean_sum,subj_gaze_bbox_area,subj_gaze_max_deviation_x,subj_gaze_max_deviation_y,subj_gaze_max_deviation_euclidean
0,0,0,1,0,Anonymous,5,0,1,1,0,0.0,1,1,357,45.75233585038697,45.833333333332995,30.201287736245362,5.495569828165716,75.618489583333,28.157552083333,16333.58389858815,83.03808464651561,83.333333333333,40.95370843597264,6.399508452683897,101.50462962963002,42.824074074074,29644.596218806077,4.74484433933979,3.5319010416670054,23.601558474918377,4.85814352144092,35.226966594827005,0.0,1693.909429144305,4.944200720608517,2.9662698412700053,41.07967482808515,6.409342776610185,48.61111111111099,0.0,1765.0796572572408,8.029006496242761,6.640305902902932,47.12578162184452,6.864822038614294,48.61150347838909,0.05227001194799641,2866.355319158666,171.65266106442576,145.0,5223.536320146035,72.2740362796076,513,100,61280,162.34173669467788,120.0,24082.20873068328,155.1844345631458,1301.0,5.0,57956.0,0.04429319978980044,0.027445874183006536,0.0032272117948511595,0.056808553888047175,0.46408544859517237,0.0,15.812672324958758,0.049592923478846244,0.020595139018698673,0.00872710728031877,0.09341898779326807,1.0400332287932812,0.0,17.70467368194811,0.0817997014725044,0.05109038343724598,0.009678097550319125,0.09837732233761562,1.0400332287932812,0.000690017027287071,29.20249342568407,5.473524550259562e-05,0.0,5.546353740482149e-06,0.0023550697952464486,0.016918231021631692,-0.02578252492195402,0.019540482644426635,0.0003794865810134555,0.0,1.0081463324679323e-05,0.0031751320168899,0.0322479452787535,-0.008985444614359829,0.13547670942180362,0.0004929772157187973,-1.2597927840137983e-05,1.0938455760358247e-05,0.0033073336330582447,0.02776795460711696,-0.01720913671893862,0.17599286601161065,2785.034179687522,29.86615373294603,18.466544983114403,,5.0,1,1,0,0.0,1,1,8339,45.53629555431677,45.614105017007,28.072215732198565,5.298321973247621,75.618489583333,25.9765625,379727.16862744757,82.9308988916472,83.333333333333,40.81993439323241,6.389048003672567,101.50462962963002,42.824074074074,691560.765857446,0.27058536738633415,0.0,0.876021390436303,0.9359601436152626,29.654029519330997,0.0,2256.4113786346406,0.2720278459724058,0.0,1.1902363819311486,1.0909795515641658,25.173611111111,0.0,2268.4402075638923,0.5042051907509205,0.0,1.959237654328011,1.3997277072088024,29.659675735079016,0.0,4204.567085671926,60005.42654994604,60046.0,1198879436.9160178,34624.83843884355,120057.0,86.0,500385252.0,14.388775632569853,15.0,26.64470969047823,5.1618513820603384,106.0,1.0,119988.0,0.017721141820493117,0.0,0.003250260742396137,0.05701105807118595,1.3346354166670054,0.0,147.7766016410921,0.01776929712745864,0.0,0.004566851411458243,0.06757848334683343,1.5733506944444375,0.0,148.1781687458776,0.03333141987278453,0.0,0.007335857679651257,0.08564962159666123,1.5733506944444375,0.0,277.95071031915023,0.00022834521864278405,0.0,0.00044706629266450215,0.021143942221461497,1.2561274509807707,-0.20800507703082366,1.9041707782621762,-0.00025921872768999086,0.0,0.00015097207219788767,0.012287069308744363,0.2849311985600025,-0.7828007746308233,-2.1616249702068338,1.4273870596175724e-05,0.0,0.0005923559817806323,0.02433836440233058,1.2561274509807707,-0.7914268909923753,0.11902980690150937,2913.015860098383,30.08219402901623,18.573730737982814,,0,0,0,0.0,0,0,29.0,0.1090670991182563,-0.09765625000050449,-10.524031608669887,-0.886069408340469,0.0,17.526726973684,-13608.400402244126,-1.3609172744076403,-1.1574074074079874,-5.3832891244927765,-0.4076199845108519,-0.5787037036999862,0.0,-25721.149041319582,-0.930730680761239,-0.5045572916664973,-9.76921256664621,-0.9186004612507652,0.0,0.0,-2029.26778404197,-0.1393840081846225,-0.20614266563299566,-0.356937573388322,-0.02778487487176129,0.0,0.0,-1569.7519248310591,-0.8294548480492843,-0.5544005381951651,-7.233078406895537,-0.5080240894925483,0.0,0.0,-2944.7953226969157,-2.039412106305946,-1.5,41.20685635903192,0.2856381602786513,-9,0,-52662,-27.644543793127013,1.5,-512807.48726401065,-577.5431382732351,-17191.0,0.0,-66675.0,-0.005580900472033717,-0.006287999484681374,-0.0001941938247507313,-0.0016842287402557,0.0,0.0,-16.90473744680445,-0.0013309531495107607,-0.0030812378281798725,0.0002998097981997284,0.0016186747103649063,0.0,0.0,-15.701389386254085,-0.005431351867299858,-0.008419384342280095,0.0003618444696876586,0.0018565832157488305,0.0,0.0,-28.021077565227525,-2.9693186374274427e-07,-7.981421082747318e-06,-5.21510954976306e-07,-0.00010823381889827483,0.0,0.0,-0.01656062570789133,-3.5672917904027573e-05,0.0,-8.720617094444623e-07,-0.0001344789925980406,0.0,0.01142294686891068,-0.1368679218680653,-2.0638202476445456e-05,2.9141197641296755e-06,-1.11331976931708e-06,-0.00016423309245277825,0.0,0.002502857204893332,-0.16093884832446861,-256.36879574709474,4.494785448465432,1.2035607434867472,,0,0,0,0.0,0,0,659.5,0.15236233176153746,-0.02391581632599582,-9.546713656870097,-0.8351052407224495,0.0,15.345737390351,-317324.66173777834,-1.306208745276905,-1.1574074074079874,-6.346164540276405,-0.4787099225730005,-1.9394394394399797,0.0,-602236.9703380715,-0.04276140288958563,0.0,-0.36555999084387847,-0.1783025638645227,0.0,0.0,-2556.281666033211,-0.0026650584465102156,0.0,-0.16073373508667887,-0.07133284922050587,-13.715277777778006,0.0,-1950.5681114062386,-0.03911221565129119,0.0,-0.5117545155167729,-0.1722112769266455,-9.276569592982558,0.0,-4140.244959259644,3549.0093352836266,4635.0,70034762.25249267,1026.5546335131803,-3.0,0.0,-366728860.0,-1.2350931088846693,0.0,-22226.192644764502,-144.01199805025462,-18385.0,0.0,-119979.0,-0.0023925192831287766,0.0,-0.0005681107492528027,-0.004781914762696543,0.0,0.0,-161.14911924943658,0.000384523949581949,0.0,0.00013408151520734324,0.0009994333667466132,0.0,0.0,-118.83456249313053,-0.0018209540397409046,0.0,-0.00038634957994247623,-0.0022264687783306036,0.0,0.0,-261.95460060332795,0.00020813607171299295,0.0,0.00017371447921782915,0.004610587648155057,0.0,0.18453475140052894,1.5937784905675147,-6.659706564421082e-05,0.0,4.6032020784676113e-05,0.0020430441519414203,0.0,0.0,0.7968511371543019,0.00013241266650736253,0.0,0.00022085788618638136,0.005064078537628591,0.0,0.0,1.9335235733014275,-230.31445314754046,4.447754818465178,0.4592019411566284,
1,1,0,2,0,Anonymous,5,1,1,1,0,0.0,1,1,299,45.513044823558836,45.963541666667005,53.403048567180186,7.307738950399103,66.389627659574,10.630825109649,13608.400402244091,86.0239098371891,86.574074074074,48.05556239333532,6.932211940884044,102.08333333333,42.939814814815,25721.14904131954,6.786848776060098,4.6875,42.876515634463644,6.54801616021705,34.22594572368399,0.0,2029.2677840419692,5.250006437562068,3.472222222222001,41.95100659022395,6.476959671807749,46.19708994709,0.0,1569.7519248310584,9.848813788284012,8.328559669893616,61.37383265861451,7.834145304920921,47.790987850777384,0.1953125,2944.7953226969194,176.12709030100334,149.0,5139.560975062288,71.69073144460368,522,100,52662,222.9933110367893,118.0,1149298.3489483965,1072.0533330708863,18492.0,9.0,66675.0,0.056537583434128694,0.03897099155732775,0.003583012747670686,0.05985827217411714,0.37285879629628,0.0,16.90473744680448,0.052513007980782886,0.025969529085872575,0.008092758993430179,0.08995976319127445,0.9451976778365556,0.0,15.701389386254084,0.09371597847902162,0.067867531685311,0.008837709620022463,0.09400909328369497,0.9467951755407061,0.0011675251541366375,28.021077565227465,5.538670805314825e-05,1.2302374653565086e-05,6.711239512938146e-06,0.0025906060126808447,0.01249235700197191,-0.021396326135705,0.016560625707891328,0.00045775224705038716,0.0,1.2028728934143475e-05,0.0034682458007101336,0.025745321264578572,-0.02040839148327051,0.13686792186806576,0.0005382570178075872,-1.885163989413376e-05,1.3421104385874062e-05,0.0036634825488698675,0.02457976659208847,-0.019711993923831952,0.1609388483244686,3297.771771181711,20.876582836015167,16.05942349614091,28.08236654486483,5.0,1,1,0,0.0,1,1,7020,45.20294326748813,45.77850877193,48.90466479641511,6.993187027129698,66.389627659574,10.630825109649,317324.6617377667,85.78874221340044,86.458333333333,50.27658474063452,7.090598334459125,103.44406906907,42.939814814815,602236.9703380711,0.3641426874691185,0.0,1.6712607414815712,1.292772501827592,28.20020653735701,0.0,2556.281666033212,0.2778587053285253,0.0,1.5420827069457392,1.241806227615943,38.88888888888901,0.0,1950.5681114062477,0.5897784842250244,0.0,3.0752904792714997,1.753650614937736,38.936245328061574,0.0,4140.244959259671,52240.57834757835,50676.0,1013069898.7832899,31828.758989054066,120060.0,98.0,366728860.0,17.09102564102564,15.0,48654.94811719842,220.57866650516868,18491.0,1.0,119979.0,0.02295571499279718,0.0,0.004478905711150758,0.06692462709011353,0.9990985576923077,0.0,161.1491192494362,0.01692800035514679,0.0,0.004273739185317333,0.0653738417512489,1.1980730730730584,0.0,118.83456249313046,0.037315470171414115,0.0,0.008173640149900142,0.09040818629914076,1.1983263006471054,0.0,261.9546006033271,-0.00022703397301531534,0.0,6.69195078052726e-05,0.008180434450887838,0.10430040071636046,-0.3925398284313526,-1.5937784905675136,-0.00011351155799918815,0.0,5.026118431606313e-05,0.007089512276317965,0.19955617382082547,-0.1647741026826078,-0.7968511371543008,-0.00027543070844749653,0.0,0.00010914427801320184,0.010447213887597106,0.20740678693895415,-0.40165920904023167,-1.9335235733014258,3373.644766393464,21.186684392085873,17.655326855669557,29.2515232188011,0,0,0,0.0,0,0,-29.0,-0.13022392770987778,0.03255208333350623,12.677729222264936,0.9260997138929179,-9.228861923758998,0.0,-16333.583898588184,1.6249079162658404,2.083333333333016,1.7185648328699017,0.12508350368929566,0.0,0.11574074074100338,-29644.59621880612,1.1112737559590693,0.6510416666664973,9.505744592899056,0.7712721775253648,-1.0010208711430124,0.0,-1693.9094291443057,0.1664217087689286,0.29980971531900025,0.5143941887504724,0.03983202032580291,-2.414021164020994,0.0,-1765.0796572572415,0.9903524439919664,1.1338532287955196,7.014972629874457,0.4612991768140784,-0.8205156276117052,0.1430424880520036,-2866.3553191586625,2.435017130271632,2.5,-42.7684887247151,-0.29766667472526365,0,0,-61280,33.0070305489844,-0.5,612408.6529537026,339.3257602345054,0.0,4.0,-57956.0,0.006663483172294538,0.00523711788963984,0.0001616071280687954,0.0013654895458142663,-0.09122665229889237,0.0,-15.81267232495873,0.0015891313524258807,0.002293152238994029,-0.0003345384886888625,-0.0018405498916287122,-0.09483555095672558,0.0,-17.70467368194811,0.006484925139217362,0.008357763905784923,-0.00047854346060900374,-0.0025116458381718165,-0.09323805325257506,0.0004775081268495665,-29.202493425684132,3.5453068680988916e-07,4.320953570817768e-06,6.433748174796909e-07,0.00012730239853612135,-0.004425874019659782,0.004386198786249022,-0.01954048264442664,4.2592748132904085e-05,0.0,1.075203900019689e-06,0.00015863479122219318,-0.006502624014174927,0.0,-0.13547670942180315,2.464159961234442e-05,-3.339592289866102e-06,1.3693288561987353e-06,0.0001919158233588446,-0.003188188015028487,0.0,-0.17599286601161068,256.3687957470943,-4.494785448465432,-1.2035607434867472,0.0,0,0,0,0.0,0,0,-659.5,-0.1809899550671048,0.1404879385970048,11.28573540734645,0.859759813159628,-9.228861923758998,0.0,-379727.1686274592,1.5516345764763315,1.9675925925920126,3.1104858071257055,0.22284040821355777,0.0,0.11574074074100338,-691560.7658574464,0.0507959171931987,0.0,0.42967936020138975,0.17850979434780667,-1.453822981973989,0.0,-2256.4113786346397,0.003165800909609273,0.0,0.1911125899279118,0.07949382683127126,0.0,0.0,-2268.440207563883,0.046461077822812724,0.0,0.6042983094267158,0.18171163080228814,0.0,0.0,-4204.567085671899,-4215.838867084065,-4735.0,-115774775.8802352,-1769.5248162763055,0.0,12.0,-500385252.0,1.467156899571119,0.0,26402.110762743443,71.40481707285372,0.0,0.0,-119988.0,0.002842053889175286,0.0,0.0006605342195018186,0.005131654256231036,-0.33553685897469765,0.0,-147.77660164109247,-0.0004567728227299027,0.0,-0.00015903071093356647,-0.0012052082288379201,-0.3752776213713791,0.0,-148.17816874587766,0.0021630962588886776,0.0,0.0004514328903064092,0.002532095924148922,-0.3750243937973321,0.0,-277.9507103191511,-0.00024724311994510644,0.0,-0.0002064323056414004,-0.008352920122418603,-1.1518270502644103,0.0,-1.904170778262175,7.911010404659189e-05,0.0,-5.467886709714843e-05,-0.0031545128804849774,-0.08537502473917702,0.6180266719482155,2.1616249702068346,-0.00015729191253630975,0.0,-0.0002623538175810491,-0.008827071977104884,-1.0487206640418165,0.3897676819521436,-0.11902980690150766,230.31445314754046,-4.447754818465178,-0.4592019411566284,0.0
